"dewpti","hum","pressurei","tempm","wdird","wspdm","Value","wday","mday","nminus5Val","ENE","ESE","East","NE","NNE","NNW","NW","North","SE","SSE","SSW","SW","South","Variable","WNW","WSW","West"
-0.4,25,30.48,0,360,14.4,55,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.4,27,30.48,-1,340,14.4,74,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.2,36,30.48,-6,340,3.6,87,3,4,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,39,30.48,-6,333.206940496,3.6,86,3,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,49,30.48,-8,333.206940496,3.6,87,3,4,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,53,30.45,-9,333.206940496,3.6,90,3,4,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,57,30.45,-10,320,3.6,89,4,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,62,30.45,-11,350,3.6,91,4,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,62,30.45,-11,350,3.6,99,4,5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,62,30.45,-12,340,0,150,4,5,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,62,30.42,-12,360,7.2,143,4,5,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.4,72,30.42,-14,350,7.2,130,4,5,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4,67,30.42,-12,290,7.2,102,4,5,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4,73,30.42,-13,310,7.2,96,4,5,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4,67,30.42,-12,330,7.2,72,4,5,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,53,30.42,-8,320,7.2,60,4,5,143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,43,30.42,-5,330,10.8,70,4,5,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.2,34,30.42,-2,300,7.2,76,4,5,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4,27,30.39,0,320,10.8,69,4,5,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2.2,22,30.36,1,320,7.2,53,4,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-4,18,30.33,2,340,3.6,53,4,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4,17,30.3,3,340,3.6,65,4,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,20,30.3,2,360,7.2,86,4,5,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,23,30.33,0,350,3.6,115,4,5,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,34,30.36,-3,340,0,179,4,5,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,40,30.36,-4,340,0,235,4,5,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,43,30.39,-5,340,3.6,241,4,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,49,30.42,-7,333.206940496,3.6,189,4,5,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,49,30.42,-7,333.206940496,3.6,161,4,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,57,30.45,-10,333.206940496,7.2,189,4,5,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4,53,30.45,-9,320,10.8,161,5,6,235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,58,30.48,-9,350,3.6,161,5,6,241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,53,30.51,-8,350,3.6,159,5,6,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,54,30.54,-7,340,3.6,197,5,6,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,58,30.57,-9,360,3.6,183,5,6,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,62,30.57,-10,350,7.2,172,5,6,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,62,30.6,-9,290,7.2,170,5,6,161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,62,30.6,-9,310,7.2,179,5,6,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,73,30.63,-10,330,3.6,194,5,6,197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,74,30.69,-7,320,7.2,183,5,6,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.6,50,30.69,-4,330,7.2,150,5,6,172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.8,43,30.69,-3,300,10.8,87,5,6,170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.8,43,30.66,-3,320,7.2,93,5,6,179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.8,40,30.66,-2,320,10.8,91,5,6,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.8,40,30.63,-2,340,7.2,67,5,6,183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.6,43,30.66,-2,340,7.2,54,5,6,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.2,55,30.66,-3,360,10.8,62,5,6,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.4,51,30.66,-3,350,7.2,56,5,6,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.2,55,30.69,-3,340,14.4,58,5,6,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.2,55,30.69,-3,340,7.2,54,5,6,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.4,51,30.69,-3,340,7.2,51,5,6,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.4,54,30.71,-4,333.206940496,7.2,52,5,6,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.4,54,30.71,-4,333.206940496,7.2,45,5,6,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.2,59,30.71,-4,333.206940496,7.2,45,5,6,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.2,59,30.71,-4,320,7.2,49,6,7,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.2,59,30.71,-4,350,7.2,47,6,7,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,64,30.71,-4,350,7.2,40,6,7,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,64,30.71,-4,340,7.2,46,6,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,64,30.69,-4,360,7.2,51,6,7,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,68,30.69,-5,350,7.2,49,6,7,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8,74,30.69,-5,290,7.2,60,6,7,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.8,74,30.69,-5,310,10.8,69,6,7,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.6,80,30.69,-5,330,7.2,66,6,7,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4,93,30.71,-6,320,7.2,68,6,7,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.2,93,30.71,-5,330,7.2,83,6,7,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,93,30.71,-5,300,7.2,132,6,7,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,93,30.66,-5,320,7.2,175,6,7,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,93,30.63,-5,320,3.6,170,6,7,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,93,30.63,-4,340,7.2,172,6,7,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,93,30.6,-4,340,7.2,169,6,7,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,93,30.6,-4,360,7.2,176,6,7,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,93,30.6,-4,350,3.6,175,6,7,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,93,30.6,-4,340,3.6,172,6,7,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,93,30.6,-4,340,7.2,166,6,7,172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,86,30.6,-4,340,3.6,171,6,7,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.2,93,30.6,-5,333.206940496,3.6,164,6,7,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,93,30.6,-5,333.206940496,3.6,191,6,7,175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.2,93,30.6,-5,333.206940496,3.6,171,6,7,172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.2,86,30.57,-4,320,0,184,0,8,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2,93,30.57,-5,350,3.6,191,0,8,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2,93,30.57,-5,350,3.6,169,0,8,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,93,30.54,-5,340,10.8,156,0,8,191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2,93,30.54,-5,360,7.2,151,0,8,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.2,93,30.51,-5,350,7.2,120,0,8,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.4,86,30.51,-5,290,10.8,116,0,8,191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,86,30.51,-8,310,7.2,109,0,8,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.8,86,30.54,-7,330,14.4,111,0,8,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.8,86,30.54,-7,320,7.2,124,0,8,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.4,80,30.57,-4,330,10.8,125,0,8,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.4,69,30.54,-2,300,7.2,151,0,8,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.2,69,30.51,-1,320,7.2,149,0,8,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.4,64,30.48,-1,320,3.6,153,0,8,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.8,48,30.45,1,340,3.6,152,0,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.6,52,30.45,1,340,3.6,144,0,8,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,44,30.45,1,360,3.6,197,0,8,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.6,64,30.45,-2,350,3.6,181,0,8,149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.8,69,30.45,-4,340,3.6,197,0,8,153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.6,80,30.45,-5,340,0,201,0,8,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.6,86,30.45,-6,340,3.6,211,0,8,144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.6,86,30.48,-6,333.206940496,3.6,235,0,8,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,86,30.48,-8,333.206940496,3.6,275,0,8,181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,86,30.48,-8,333.206940496,3.6,289,0,8,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,86,30.51,-8,320,0,284,1,9,201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,93,30.51,-9,350,3.6,205,1,9,211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,92,30.51,-11,350,3.6,146,1,9,235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.2,93,30.51,-10,340,3.6,127,1,9,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.4,86,30.51,-10,360,7.2,79,1,9,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.4,79,30.48,-9,350,7.2,63,1,9,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,85,30.48,-12,290,7.2,79,1,9,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,85,30.48,-11,310,10.8,126,1,9,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,73,30.48,-10,330,7.2,100,1,9,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,74,30.51,-6,320,7.2,96,1,9,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.2,55,30.51,-3,330,10.8,74,1,9,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.2,51,30.51,-2,300,3.6,77,1,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.6,35,30.48,1,320,3.6,85,1,9,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.4,35,30.45,2,320,3.6,204,1,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.6,33,30.42,2,340,7.2,184,1,9,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.6,33,30.42,2,340,7.2,177,1,9,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,44,30.42,1,360,10.8,175,1,9,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.2,44,30.42,0,350,14.4,149,1,9,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,59,30.42,-3,340,3.6,180,1,9,204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.2,63,30.42,-5,340,7.2,267,1,9,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,68,30.45,-6,340,7.2,314,1,9,177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,68,30.45,-5,333.206940496,3.6,350,1,9,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,73,30.45,-9,333.206940496,7.2,335,1,9,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,74,30.48,-7,333.206940496,3.6,366,1,9,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,79,30.48,-8,310,7.2,388,2,10,267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.6,86,30.48,-6,360,7.2,433,2,10,314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8,93,30.48,-8,350,7.2,524,2,10,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8,93,30.45,-8,333.206940496,3.6,534,2,10,335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.6,100,30.45,-8,320,3.6,501,2,10,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.6,100,30.45,-8,333.206940496,3.6,513,2,10,388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.8,100,30.45,-9,300,3.6,491,2,10,433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,93,30.48,-9,320,3.6,502,2,10,524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,93,30.48,-9,330,3.6,484,2,10,534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.6,93,30.51,-7,340,7.2,494,2,10,501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,80,30.51,-2,300,7.2,155,2,10,513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,28,30.48,3,290,25.2,21,2,10,491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.2,24,30.45,3,330,28.8,21,2,10,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.2,24,30.45,3,340,32.4,19,2,10,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.2,24,30.45,3,340,28.8,17,2,10,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4,22,30.48,3,350,32.4,13,2,10,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-4,20,30.51,1,360,36,15,2,10,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4,27,30.57,0,360,25.2,11,2,10,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4,27,30.6,-1,340,32.4,12,2,10,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4,29,30.66,-2,340,32.4,12,2,10,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4,31,30.69,-3,333.206940496,25.2,10,2,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4,36,30.69,-5,333.206940496,14.4,18,2,10,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,36,30.71,-6,333.206940496,10.8,17,2,10,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,36,30.71,-5,320,14.4,14,3,11,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,42,30.74,-7,350,10.8,17,3,11,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,45,30.74,-8,350,3.6,13,3,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,49,30.74,-10,340,10.8,14,3,11,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,53,30.74,-11,360,10.8,24,3,11,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,53,30.71,-10,350,3.6,25,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2.2,49,30.71,-10,290,0,32,3,11,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.2,57,30.71,-12,310,3.6,29,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.4,53,30.74,-10,330,3.6,53,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4,42,30.74,-6,320,7.2,31,3,11,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4,36,30.74,-5,330,7.2,33,3,11,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4,34,30.71,-3,300,3.6,47,3,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,34,30.66,-2,320,3.6,57,3,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.2,32,30.6,-1,320,7.2,47,3,11,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.2,32,30.57,-1,340,14.4,46,3,11,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4,29,30.54,-1,340,14.4,65,3,11,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.2,32,30.51,-1,360,14.4,71,3,11,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.2,34,30.51,-2,350,14.4,68,3,11,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.2,37,30.51,-3,340,10.8,71,3,11,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.2,37,30.51,-3,340,14.4,93,3,11,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,43,30.48,-4,340,10.8,120,3,11,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,43,30.48,-4,333.206940496,10.8,112,3,11,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,50,30.48,-6,333.206940496,7.2,123,3,11,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,58,30.45,-8,333.206940496,3.6,138,3,11,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,67,30.45,-10,320,3.6,147,4,12,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,67,30.42,-12,350,7.2,156,4,12,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,67,30.42,-12,350,3.6,169,4,12,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,73,30.39,-12,340,3.6,156,4,12,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4,73,30.39,-13,360,3.6,148,4,12,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,73,30.36,-12,350,3.6,137,4,12,147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4,73,30.33,-13,290,7.2,146,4,12,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,67,30.33,-11,310,3.6,130,4,12,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.2,73,30.33,-12,330,10.8,123,4,12,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,63,30.33,-8,320,10.8,126,4,12,148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,50,30.33,-5,330,14.4,130,4,12,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,40,30.3,-2,300,7.2,136,4,12,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,35,30.27,0,320,7.2,149,4,12,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,28,30.24,2,320,3.6,196,4,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,24,30.21,4,340,10.8,162,4,12,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,23,30.18,5,340,14.4,160,4,12,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,24,30.18,4,360,7.2,160,4,12,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.8,35,30.21,0,350,0,174,4,12,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,43,30.24,-3,340,3.6,144,4,12,196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,47,30.27,-3,340,0,171,4,12,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,50,30.27,-4,340,3.6,156,4,12,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.8,50,30.3,-5,333.206940496,7.2,230,4,12,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,50,30.33,-5,333.206940496,7.2,182,4,12,174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,50,30.36,-5,333.206940496,14.4,100,4,12,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,58,30.36,-7,320,10.8,60,5,13,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,58,30.36,-7,350,14.4,50,5,13,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,58,30.36,-7,350,10.8,52,5,13,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,58,30.36,-7,340,14.4,57,5,13,182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,68,30.36,-9,360,18,41,5,13,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,58,30.36,-7,350,14.4,47,5,13,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,62,30.36,-9,290,7.2,44,5,13,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,54,30.36,-7,310,7.2,37,5,13,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,58,30.39,-8,330,7.2,52,5,13,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.6,47,30.42,-3,320,10.8,46,5,13,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,35,30.42,0,330,14.4,43,5,13,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,28,30.39,2,300,10.8,45,5,13,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,26,30.39,3,320,7.2,45,5,13,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,26,30.33,3,320,7.2,61,5,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,23,30.3,5,340,3.6,69,5,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.8,24,30.3,5,340,7.2,66,5,13,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.6,28,30.3,4,360,10.8,39,5,13,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.8,28,30.3,3,350,10.8,57,5,13,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.8,28,30.3,3,340,10.8,72,5,13,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.8,35,30.3,0,340,7.2,73,5,13,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.6,40,30.3,-1,340,7.2,73,5,13,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.6,54,30.3,-5,333.206940496,3.6,91,5,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.4,59,30.3,-5,333.206940496,3.6,101,5,13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.6,58,30.3,-6,333.206940496,7.2,137,5,13,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,63,30.3,-8,320,7.2,133,6,14,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,63,30.3,-8,350,10.8,130,6,14,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,68,30.3,-9,350,7.2,125,6,14,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,58,30.3,-6,340,3.6,125,6,14,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.6,58,30.3,-6,360,18,98,6,14,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,63,30.3,-7,350,7.2,58,6,14,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
